# $Id: proplex.dat 23674 2014-06-27 15:36:10Z sean.kuhnberger $ -*- coding: cp1252-unix -*-

# lexicon of proper names and derivation and inflection endings
# =============================================================


# inflection endings for proper names with noun function
# ======================================================

propnflex % % 1
propnflex s s." 2
propnflex a a." 5
propnflex en N." 2
pname1 botho -b."^o."t."o."+ 
pname1 boto -b."^o."t."o."+ 
pname1 brigitta -b."r."i."g."^I."t."a."+ 
pname1 brigitte -b."r."i."g."^I."t."@."+ 
pname1 broder -b."r."^o."d."R."+ 
pname1 bruno -b."r."^u."n."o."+ 
pname1 burkhard -b."^U."AR"k."h."^A."AR"t."+ 
pname1 burkhart -b."^U."AR"k."h."^A."AR"t."+ 
pname1 c‰cilia -ts"ae"ts"^i."l."j."a."+ 
pname1 carina -k."a."r."^i."n."a."+ 
pname1 carola -k."a."r."^o."l."a."+ 
pname1 carsten -k."^A."AR"s."t."N."+ 
pname1 charles -sh"^A."AR"l."+
pname1 charlie -t."sh"^A."AR"l."i."+ 
pname1 charlotte -sh"a."AR"l."^O."t."@."+ 
pname1 charly -t."sh"^A."AR"l."i."+ 
pname1 charon -ch"^a."r."O."n."+ #greek god
pname1 christ -k."r."^I."s."t."+ 
pname1 christa -k."r."^I."s."t."a."+ 
pname1 christel -k."r."^I."s."t."L."+ 
pname1 christian -k."r."^I."s."t."j."a."n."+ 
pname1 christiane -k."r."I."s."t."j."^a."n."@."+ 
pname1 christina -k."r."I."s."t."^i."n."a."+ 
pname1 christine -k."r."I."s."t."^i."n."@."+ 
pname1 christof -k."r."^I."s."t."O."f."+ 
pname1 christoph -k."r."^I."s."t."O."f."+ 
pname1 clara -k."l."^a."r."a."+ 
pname1 claudia -k."l."^AU"d."j."a."+ 
pname1 clemens -k."l."^e."m."E."n."s."+ 
pname1 cordula -k."^O."AR"d."u."l."a."+ 
pname1 corinna -k."^o."r."I."n."a."+ 
pname1 cornelius -k."O."AR"n."^e."l."j."U."s."+ 
pname1 cosima -k."^o."z."i."m."a."+ 
pname1 cynthia -s."^Y."n."t."j."a."+ 
pname1 dˆrte -d."^OE"AR"t."@."+ 
pname1 dagmar -d."^a."g."m."a."AR"+ 
pname1 daniel -d."^a."n."j."@."l."+ 
pname1 daniela -d."a."n."j."^e."l."a."+ 
pname1 david -d."^a."v."I."t."+ 
pname1 davis -d."^E."j."v."I."s."+
pname1 dennis -d."^E."n."I."s."+ 
pname1 detlef -d."^e."t."l."E."f."+ 
pname1 diana -d."i."^a."n."a."+ 
pname1 didi -d."^I."d."i."+ 
pname1 dieter -d."^i."t."R."+ 
