# $Id: cluslex.dat 22202 2013-12-04 10:48:45Z sean.kuhnberger $ -*- coding: cp1252-unix -*-

# Consonant and vowel cluster lexcion for analysis of unknown stems
# =================================================================

# the clusters contain the archi-phonemes C.", CH" and HH"
# which are later-on converted to k."/ts" and ch"/X." and
# to vowels including glottal stops by the segmental phonetic 
# two-level rules 


#####################################
# Clusters for German stem analysis #
#####################################

fsyf m m." # exem-plar
fsyf n n." # pan-dora
fsyf ns n."z." # trans-lation
fsyf p p." # lep-ton
fsyf r AR" # kaser-ne
fsyf s z." # plas-moid
fsyf t t." # ??
fsyf th t." # ??
fsyf x k."s." # ex-traktion


# fscc: special syllable-connecting consonant clusters

fscc bb b." # a-bberation
fscc cc k." # sta-ccato
fscc chn CH"n." # technologie
fscc cr k."r." # sacramento
fscc dd d." # a-dduktor
fscc ff f." # a-fferent
fscc ffl f."l." # a-ffluenz
fscc ffr f."r." # ??
fscc gg g." # ??
fscc ggl g."l." # a-gglutinieren
fscc ggr g."r." # a-ggravieren
fscc kk k." # a-kkumulator, stu-kkatur
fscc kkl k."l." # a-kklamation 
fscc ll l." # a-llograph
fscc mm m." # mammographie
fscc ng ng"g." # fango
fscc ngl ng"g."l." # anglizist
fscc nk ng"k." # ???
fscc nkr ng"k."r." # bankrott, pankreas
fscc nn n." # sta-nniol
fscc pp p." # a-ppetit
fscc ppl p."l." # a-pplaus
fscc rr r." # a-rrest
fscc sch sh" # pascha 
fscc sh sh"
fscc sph s."f." # asphalt
fscc ss s." # meli-sse
fscc thr t."r." # erythrozyten
fscc tt t." # zigare-tte
fscc ttr t."r." # a-ttraktion
fscc x k."s." # exemplar
fscc zz ts" # ra-zzia


# ffin: special unstressed lemma-final elements (the many ffin ending in "y" were necessary to avoid false phonetizations as "j")

ffin ø oe" # in danish foreign words
ffin a a." # fauna
ffin as a."s." # pankreas
ffin ary E."r."i." # in english foreign words
ffin ay E."j." # in english foreign words (way)
ffin bby b."i." # in english foreign words
ffin by b."i." # in english foreign words
ffin chy sh"i." # in english foreign words
ffin cky k."i." # in english foreign words (Nancy)
ffin ccy k."i." # in english foreign words (Nancy)
ffin cy s."i." # in english foreign words (Nancy)
ffin ddy d."i." # in english foreign words (birdy)
ffin dy d."i." # in english foreign words (birdy)
ffin erry E."r."i." # in english foreign words
ffin ery e."r."i." # in english foreign words
ffin ey E."j." # in english foreign words
ffin ffy f."i." # in english foreign words
ffin fy f."i." # in english foreign words
ffin gy d."jj"i." # in english foreign words (energy)
ffin ggy g."i." # in english foreign words (buggy, groggy)
ffin i i." # konti
ffin ia TS"j."a." # sozia
ffin ien TS"j."@."n." # gallien
ffin ight AI"t." # in english foreign words
ffin ik I."k." # gotik
ffin io TS"j."o." 15 # 
ffin irry I."r."i." # in english foreign words
ffin iry i."r."i." # in english foreign words
ffin is I."s." # basis
ffin isch I."sh" # pathetisch etc.
ffin ische I."sh"@." # pathetisch etc.
ffin ischen I."sh"N." # pathetisch etc.
ffin itty I."t."i." # in english foreign words
ffin ity I."t."i." # in english foreign words
ffin ium TS"j."U."m." # kalium
ffin ius TS"j."U."s." # genius
ffin iusse TS"j."U."s."@." 
